loc,v(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
13,1,7,13,22,17,FALSE
12,1,8,8,18,13,FALSE
11,2,5,6,10,7,FALSE
16,4,12,21,34,30,FALSE
23,2,13,7,28,15,FALSE
24,3,0,0,0,0,FALSE
22,4,16,9,38,22,FALSE
91,15,22,44,214,140,FALSE
22,4,16,9,38,22,FALSE
38,2,11,11,55,32,FALSE
22,4,16,9,38,22,FALSE
22,4,12,14,29,26,FALSE
122,22,14,34,464,406,FALSE
54,8,20,13,120,62,FALSE
41,11,0,0,0,0,FALSE
17,2,10,44,16,53,FALSE
10,1,4,7,8,8,FALSE
23,2,12,10,29,21,FALSE
240,16,0,0,0,0,FALSE
128,2,7,129,343,340,FALSE
105,1,4,86,213,212,FALSE
40,1,4,39,91,90,FALSE
49,1,4,66,158,157,FALSE
27,3,7,17,35,30,FALSE
8,1,3,4,7,4,FALSE
4,1,4,3,4,3,FALSE
36,3,14,23,80,52,FALSE
75,14,17,25,109,70,FALSE
76,12,24,37,183,134,FALSE
53,10,20,28,99,57,FALSE
17,5,11,13,37,28,FALSE
67,1,4,87,221,220,FALSE
42,1,4,61,146,145,FALSE
38,4,11,29,52,48,FALSE
19,2,8,18,26,26,FALSE
82,10,0,0,0,0,FALSE
102,13,21,38,142,122,FALSE
55,10,11,19,70,58,FALSE
40,4,13,25,58,53,FALSE
17,2,6,10,16,14,FALSE
15,1,11,7,31,15,FALSE
68,14,0,0,0,0,FALSE
33,6,0,0,0,0,FALSE
57,9,17,25,89,67,FALSE
28,5,12,19,53,41,FALSE
83,3,17,53,113,109,FALSE
150,18,21,42,228,165,FALSE
32,2,10,26,55,48,FALSE
35,4,0,0,0,0,FALSE
44,6,0,0,0,0,FALSE
26,6,13,11,43,29,FALSE
23,4,6,14,27,23,FALSE
56,9,0,0,0,0,FALSE
143,1,25,36,391,227,FALSE
71,4,17,15,181,117,FALSE
102,32,23,30,300,178,FALSE
11,1,6,10,23,19,FALSE
58,6,21,20,106,63,FALSE
6,1,4,4,5,4,FALSE
139,7,23,46,445,298,FALSE
69,10,21,25,99,67,FALSE
16,5,11,11,26,18,FALSE
14,4,9,10,20,16,FALSE
30,3,14,14,28,24,FALSE
109,11,25,64,161,123,FALSE
47,2,16,14,27,24,FALSE
25,3,0,0,0,0,FALSE
32,1,11,21,46,40,FALSE
36,3,16,16,50,32,FALSE
7,1,8,3,9,4,FALSE
53,10,0,0,0,0,FALSE
18,3,0,0,0,0,FALSE
19,1,13,12,45,25,FALSE
8,1,8,4,10,6,FALSE
51,6,0,0,0,0,FALSE
193,22,29,40,214,173,FALSE
45,19,21,29,82,60,FALSE
34,1,11,23,69,41,FALSE
7,1,6,6,15,8,FALSE
29,1,5,18,33,25,FALSE
12,4,10,8,16,11,FALSE
17,2,13,12,36,18,FALSE
9,3,8,4,9,6,FALSE
26,10,18,8,48,31,FALSE
20,7,18,8,32,22,FALSE
7,1,4,7,8,7,FALSE
46,5,15,22,91,50,FALSE
34,4,11,16,43,31,FALSE
54,7,12,41,92,82,FALSE
6,1,5,11,12,12,FALSE
25,2,12,22,42,28,FALSE
5,1,4,5,7,6,FALSE
8,1,4,4,7,4,FALSE
4,1,4,3,4,3,FALSE
4,1,3,2,3,2,FALSE
5,1,5,4,7,4,FALSE
18,7,12,12,36,18,FALSE
26,2,9,19,38,31,FALSE
15,3,8,8,20,13,FALSE
18,3,14,8,24,12,FALSE
14,3,13,8,21,12,FALSE
15,3,13,12,27,19,FALSE
18,3,11,12,26,19,FALSE
31,5,19,22,73,44,FALSE
4,1,3,1,3,1,FALSE
29,5,11,20,66,62,FALSE
15,3,12,12,26,19,FALSE
69,5,0,0,0,0,FALSE
37,10,0,0,0,0,FALSE
80,9,0,0,0,0,FALSE
82,13,0,0,0,0,FALSE
42,9,0,0,0,0,FALSE
12,1,8,8,14,10,FALSE
22,3,14,19,63,35,FALSE
4,1,2,2,2,2,FALSE
19,2,8,6,18,8,FALSE
13,2,8,6,16,7,FALSE
4,1,3,1,3,1,FALSE
4,1,4,3,4,3,FALSE
4,1,4,3,4,3,FALSE
15,2,8,8,18,12,FALSE
5,1,3,3,5,3,FALSE
43,7,11,20,98,63,FALSE
20,1,5,18,97,80,FALSE
25,6,22,16,60,29,FALSE
18,1,6,9,21,15,FALSE
11,2,8,7,12,11,FALSE
40,7,17,29,69,57,FALSE
69,12,20,39,127,110,FALSE
7,1,4,7,8,8,FALSE
12,1,7,15,28,23,FALSE
82,14,13,30,103,77,FALSE
29,3,11,22,43,35,FALSE
28,3,11,9,24,19,FALSE
6,1,5,6,13,12,FALSE
20,3,11,7,20,13,FALSE
45,8,23,36,109,94,FALSE
6,1,3,3,5,4,FALSE
4,1,3,2,3,2,FALSE
87,4,13,30,88,55,FALSE
37,7,23,27,53,41,FALSE
70,12,23,38,112,101,FALSE
40,11,9,10,34,19,FALSE
77,10,0,0,0,0,FALSE
17,3,0,0,0,0,FALSE
101,6,17,54,158,141,FALSE
51,4,0,0,0,0,FALSE
57,10,18,34,92,79,FALSE
55,11,18,27,94,70,FALSE
11,4,10,6,15,11,FALSE
137,23,23,45,257,191,FALSE
24,4,12,11,26,21,FALSE
30,5,20,13,43,27,FALSE
27,3,14,16,36,24,FALSE
21,4,13,10,24,17,FALSE
31,7,15,15,47,38,FALSE
25,5,15,11,30,24,FALSE
47,10,26,35,116,79,FALSE
25,4,14,13,30,24,FALSE
32,6,15,14,48,33,FALSE
17,3,9,7,13,9,FALSE
11,2,9,5,13,6,FALSE
13,5,7,6,15,7,FALSE
72,10,23,23,140,80,FALSE
10,2,9,10,19,10,FALSE
18,3,16,9,24,14,FALSE
34,5,13,14,47,31,FALSE
206,47,40,49,346,226,FALSE
10,3,13,8,19,14,FALSE
17,4,15,8,25,15,FALSE
15,4,17,7,26,16,FALSE
43,14,18,18,86,51,FALSE
8,2,5,4,6,4,FALSE
21,3,11,9,23,14,FALSE
45,8,16,24,84,62,FALSE
26,7,10,12,28,19,FALSE
27,7,19,13,32,20,FALSE
43,7,16,12,52,31,FALSE
32,5,17,18,59,33,FALSE
11,5,12,5,28,12,FALSE
35,12,16,11,94,36,FALSE
51,8,21,27,104,65,FALSE
8,4,10,7,14,8,FALSE
22,4,12,13,39,35,FALSE
44,10,23,40,115,93,FALSE
15,4,0,0,0,0,FALSE
13,4,10,6,14,12,FALSE
12,3,9,3,17,5,FALSE
75,12,23,38,186,149,FALSE
51,8,12,13,71,41,FALSE
30,7,13,13,61,38,FALSE
17,3,7,7,20,9,FALSE
25,3,16,12,30,20,FALSE
14,3,11,7,16,12,FALSE
22,5,18,14,50,29,FALSE
21,4,9,11,23,20,FALSE
79,8,18,27,122,78,FALSE
39,13,20,16,72,36,FALSE
8,4,12,6,16,8,FALSE
15,6,20,14,35,20,FALSE
13,3,9,8,16,13,FALSE
34,13,17,32,75,62,FALSE
56,12,16,28,124,112,FALSE
8,5,12,8,17,10,FALSE
13,4,12,6,17,8,FALSE
13,4,12,6,17,8,FALSE
7,2,5,3,6,3,FALSE
57,7,21,22,122,67,FALSE
26,3,10,12,33,28,FALSE
21,8,12,9,57,37,FALSE
19,4,14,10,29,17,FALSE
57,14,20,18,96,66,FALSE
14,3,9,8,15,15,FALSE
57,14,28,37,132,91,FALSE
36,7,22,13,46,30,FALSE
23,6,16,12,46,25,FALSE
15,4,11,7,18,11,FALSE
22,7,17,12,36,29,FALSE
18,9,16,10,55,36,FALSE
42,15,23,16,110,61,FALSE
8,2,7,5,10,5,FALSE
17,6,9,7,21,16,FALSE
59,17,23,58,137,112,FALSE
9,4,8,5,10,6,FALSE
90,10,0,0,0,0,FALSE
108,16,0,0,0,0,FALSE
9,3,6,5,7,5,FALSE
12,4,15,8,20,10,FALSE
8,2,5,4,6,4,FALSE
69,14,16,38,126,109,FALSE
43,8,17,19,82,51,FALSE
49,9,13,22,55,45,FALSE
62,19,21,31,203,102,FALSE
25,4,0,0,0,0,FALSE
30,5,15,16,37,28,FALSE
93,5,14,18,120,74,FALSE
64,10,23,34,127,79,FALSE
30,8,0,0,0,0,FALSE
50,13,20,18,55,42,FALSE
88,16,0,0,0,0,FALSE
12,4,14,8,19,10,FALSE
9,4,14,8,18,10,FALSE
70,1,8,15,63,39,FALSE
29,3,12,15,40,36,FALSE
26,6,13,14,33,29,FALSE
11,3,5,5,10,5,FALSE
12,1,0,0,0,0,FALSE
21,4,12,12,22,17,FALSE
136,13,0,0,0,0,FALSE
214,24,29,72,325,254,FALSE
14,4,9,7,23,13,FALSE
204,18,0,0,0,0,FALSE
10,3,9,6,11,11,FALSE
44,5,13,25,84,59,FALSE
17,8,11,8,22,13,FALSE
30,2,14,21,49,33,FALSE
15,4,14,14,39,26,FALSE
95,21,20,27,268,141,FALSE
19,6,14,17,32,29,FALSE
20,7,17,10,44,25,FALSE
20,4,11,5,23,14,FALSE
20,4,10,8,22,16,FALSE
64,1,18,19,111,56,FALSE
11,3,9,15,25,22,FALSE
65,18,12,24,158,138,FALSE
11,3,8,5,11,8,FALSE
13,4,13,9,21,12,FALSE
88,8,17,47,148,113,FALSE
78,9,19,35,138,85,FALSE
85,38,18,32,177,141,FALSE
23,8,0,0,0,0,FALSE
50,12,20,22,101,73,FALSE
89,9,19,36,157,109,FALSE
31,7,16,13,49,27,FALSE
67,7,19,32,112,76,FALSE
22,8,13,16,41,24,FALSE
38,3,14,16,103,91,FALSE
42,10,15,33,116,108,FALSE
24,3,11,14,31,23,FALSE
32,6,14,16,49,32,FALSE
39,6,13,21,46,33,FALSE
27,2,8,6,11,10,FALSE
31,5,15,12,36,20,FALSE
12,2,6,6,10,8,FALSE
11,1,7,7,31,18,FALSE
29,5,14,14,37,25,FALSE
75,10,19,22,78,62,FALSE
6,1,6,7,10,7,FALSE
32,5,17,14,66,31,FALSE
22,4,14,16,49,45,FALSE
22,1,10,17,83,56,FALSE
249,32,22,66,423,228,FALSE
16,2,9,13,24,22,FALSE
32,4,14,14,34,22,FALSE
21,3,18,13,41,21,FALSE
27,3,11,11,25,18,FALSE
28,6,20,21,61,39,FALSE
17,1,8,12,36,27,FALSE
8,1,3,6,11,10,FALSE
20,5,12,7,57,36,FALSE
12,1,8,5,19,12,FALSE
14,2,8,6,16,10,FALSE
14,4,0,0,0,0,FALSE
24,4,13,13,34,20,FALSE
24,2,8,17,32,32,FALSE
13,3,12,6,29,14,FALSE
17,2,10,13,31,28,FALSE
14,3,11,12,21,18,FALSE
42,6,14,26,75,69,FALSE
13,4,0,0,0,0,FALSE
15,4,14,11,19,15,FALSE
4,1,4,5,6,5,FALSE
17,1,3,5,11,5,FALSE
22,4,14,14,38,26,FALSE
19,4,8,10,23,24,FALSE
10,2,10,13,24,19,FALSE
17,3,12,16,38,33,FALSE
21,1,7,22,46,37,FALSE
24,5,16,15,49,36,FALSE
5,1,5,8,9,8,FALSE
22,4,0,0,0,0,FALSE
24,6,0,0,0,0,FALSE
58,14,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
12,2,11,14,21,18,FALSE
12,2,11,14,21,18,FALSE
6,1,8,8,14,11,FALSE
42,6,14,26,75,69,FALSE
47,4,11,27,119,118,FALSE
5,1,6,4,7,4,FALSE
5,1,4,5,6,5,FALSE
34,7,14,22,60,52,FALSE
4,1,4,2,4,2,FALSE
14,2,0,0,0,0,FALSE
4,1,4,4,5,4,FALSE
5,1,4,3,5,3,FALSE
4,1,3,1,3,1,FALSE
21,2,6,7,15,10,FALSE
5,1,4,3,4,3,FALSE
9,1,14,5,23,8,FALSE
15,2,7,5,12,7,FALSE
30,6,10,10,37,29,FALSE
14,4,8,11,15,14,FALSE
17,2,10,14,30,21,FALSE
12,4,12,10,17,12,FALSE
12,3,11,10,20,18,FALSE
41,3,9,16,37,32,FALSE
7,2,6,3,9,5,FALSE
11,2,6,13,16,15,FALSE
6,1,0,0,0,0,FALSE
20,2,9,7,18,8,FALSE
17,2,10,10,25,12,FALSE
5,1,4,5,11,10,FALSE
9,2,5,2,6,3,FALSE
44,2,14,29,78,65,FALSE
25,2,13,23,45,33,FALSE
5,1,4,3,5,3,FALSE
6,1,3,3,5,3,FALSE
7,1,4,8,9,8,FALSE
12,2,6,5,13,6,FALSE
21,3,13,17,34,26,FALSE
45,4,21,36,69,50,FALSE
19,1,9,13,19,14,FALSE
22,5,6,7,29,24,FALSE
10,2,0,0,0,0,FALSE
11,2,6,10,13,10,FALSE
10,2,5,3,7,3,FALSE
12,1,0,0,0,0,FALSE
18,1,4,11,16,11,FALSE
12,1,4,9,12,9,FALSE
14,1,0,0,0,0,FALSE
20,1,4,12,17,12,FALSE
14,1,4,10,13,10,FALSE
5,1,4,3,6,3,FALSE
7,2,7,3,9,5,FALSE
17,3,6,7,14,10,FALSE
8,1,5,5,8,6,FALSE
24,2,16,15,48,27,FALSE
24,2,16,15,48,27,FALSE
24,2,16,15,48,27,FALSE
13,3,9,5,14,14,FALSE
4,1,3,2,3,2,FALSE
12,1,4,8,23,21,FALSE
7,1,4,8,9,8,FALSE
6,1,7,7,11,8,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
7,1,6,6,13,7,FALSE
7,2,4,3,6,4,FALSE
8,2,0,0,0,0,FALSE
14,2,0,0,0,0,FALSE
28,5,15,23,46,29,FALSE
23,8,14,24,49,36,FALSE
23,8,15,18,39,21,FALSE
24,2,11,32,48,40,FALSE
25,3,12,29,48,41,FALSE
15,2,7,7,18,9,FALSE
200,26,27,82,361,234,FALSE
22,9,15,16,59,29,FALSE
29,8,13,14,51,28,FALSE
168,44,23,54,349,191,FALSE
32,5,13,19,42,26,FALSE
102,17,26,48,241,142,FALSE
225,43,30,62,421,316,FALSE
37,9,22,15,65,38,FALSE
65,8,18,24,143,81,FALSE
17,7,12,11,42,23,FALSE
26,9,14,15,60,30,FALSE
13,5,11,8,19,10,FALSE
22,1,8,14,53,39,FALSE
13,2,9,11,20,13,FALSE
8,1,9,6,15,7,FALSE
6,1,4,4,5,4,FALSE
5,1,0,0,0,0,FALSE
6,1,8,6,11,6,FALSE
5,1,4,3,4,3,FALSE
17,5,12,8,19,11,FALSE
4,1,4,3,4,3,FALSE
12,1,6,8,13,11,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,4,3,4,3,FALSE
4,1,4,3,4,3,FALSE
19,4,15,8,23,18,FALSE
97,16,23,22,125,99,FALSE
87,13,23,21,104,78,FALSE
51,15,0,0,0,0,FALSE
626,55,0,0,0,0,FALSE
25,4,16,15,34,19,FALSE
47,8,13,28,71,57,FALSE
42,7,13,28,67,54,FALSE
29,3,16,10,59,33,FALSE
6,1,11,8,31,13,FALSE
22,3,13,9,28,18,FALSE
20,2,12,18,34,23,FALSE
91,9,21,24,258,110,FALSE
10,1,5,7,11,8,FALSE
45,4,17,34,132,112,FALSE
20,2,8,11,20,16,FALSE
27,6,13,21,60,52,FALSE
14,1,11,10,16,15,FALSE
17,3,10,14,24,17,FALSE
30,5,17,19,47,34,FALSE
6,1,7,4,10,5,FALSE
72,6,15,15,68,36,FALSE
65,12,18,25,88,64,FALSE
47,4,12,22,72,46,FALSE
8,3,11,5,24,9,FALSE
5,1,9,3,11,3,FALSE
8,1,9,3,14,3,FALSE
61,13,22,31,119,91,FALSE
7,3,8,4,11,6,FALSE
54,9,23,30,100,76,FALSE
5,1,8,3,12,3,FALSE
12,3,12,9,23,13,FALSE
63,20,28,29,139,91,FALSE
45,4,12,15,52,36,FALSE
32,5,16,19,48,34,FALSE
10,3,10,6,17,8,FALSE
10,1,7,5,9,5,FALSE
33,5,18,20,63,46,FALSE
40,7,0,0,0,0,FALSE
39,7,21,31,72,61,FALSE
255,37,34,73,354,213,FALSE
20,3,0,0,0,0,FALSE
8,2,0,0,0,0,FALSE
4,1,0,0,0,0,FALSE
78,15,0,0,0,0,FALSE
30,4,0,0,0,0,FALSE
63,6,0,0,0,0,FALSE
21,3,0,0,0,0,FALSE
42,8,0,0,0,0,FALSE
32,7,14,18,58,50,FALSE
7,1,0,0,0,0,FALSE
7,1,4,5,7,6,FALSE
89,4,19,23,102,82,FALSE
48,10,16,25,90,62,FALSE
105,9,25,45,143,115,FALSE
122,13,26,29,240,130,FALSE
33,7,17,22,52,49,FALSE
55,7,15,25,74,44,FALSE
25,3,15,11,35,27,FALSE
76,11,16,29,94,84,FALSE
171,18,23,69,253,213,FALSE
13,2,0,0,0,0,FALSE
23,3,0,0,0,0,FALSE
21,3,0,0,0,0,FALSE
47,11,22,12,67,43,FALSE
107,10,14,42,168,112,FALSE
137,31,21,34,238,159,FALSE
105,21,23,31,179,133,FALSE
53,13,22,25,108,71,FALSE
31,5,17,21,52,44,FALSE
36,6,19,21,59,44,FALSE
32,6,18,22,54,46,FALSE
66,6,21,47,104,90,FALSE
40,5,12,34,87,76,FALSE
49,5,12,27,71,60,FALSE
4,1,7,4,7,4,FALSE
33,4,14,11,39,19,FALSE
132,15,20,47,196,160,FALSE
32,2,13,21,42,36,FALSE
4,1,4,5,6,5,FALSE
42,4,12,26,83,67,FALSE
4,1,4,5,6,5,FALSE
37,2,9,23,59,46,FALSE
49,5,16,21,63,42,FALSE
51,5,16,21,64,42,FALSE
81,30,21,56,271,182,FALSE
92,12,15,27,133,89,FALSE
9,2,6,5,8,5,FALSE
9,2,6,5,8,5,FALSE
38,26,20,12,230,160,FALSE
5,1,4,4,6,4,FALSE
4,1,4,3,4,3,FALSE
11,2,8,4,14,6,FALSE
16,2,0,0,0,0,FALSE
49,5,16,21,63,42,FALSE
9,2,10,6,19,10,FALSE
98,7,23,56,186,142,FALSE
106,8,23,52,174,130,FALSE
54,10,19,26,106,74,FALSE
34,4,12,18,47,34,FALSE
27,5,0,0,0,0,FALSE
32,6,0,0,0,0,FALSE
40,11,18,27,63,28,FALSE
23,3,0,0,0,0,FALSE
60,8,0,0,0,0,FALSE
19,2,14,16,43,34,FALSE
17,1,7,13,22,19,FALSE
16,3,16,7,19,12,FALSE
17,1,7,13,22,19,FALSE
16,3,16,7,19,12,FALSE
23,4,0,0,0,0,FALSE
17,2,9,9,21,13,FALSE
12,1,6,8,17,11,FALSE
13,1,6,8,17,11,FALSE
4,1,3,2,3,2,FALSE
5,1,0,0,0,0,FALSE
40,5,0,0,0,0,FALSE
51,6,12,27,82,65,FALSE
10,1,7,7,11,7,FALSE
69,7,12,26,128,99,FALSE
5,1,0,0,0,0,FALSE
26,5,16,14,37,24,FALSE
6,1,9,6,12,7,FALSE
5,1,6,4,7,4,FALSE
15,3,7,7,16,9,FALSE
21,3,13,11,36,26,FALSE
29,4,13,11,40,37,FALSE
17,2,10,8,41,22,FALSE
32,7,15,10,52,34,FALSE
42,5,13,22,109,74,FALSE
109,14,26,46,207,146,FALSE
11,2,9,4,18,8,FALSE
40,9,10,21,62,51,FALSE
27,5,9,13,35,27,FALSE
32,5,15,24,66,57,FALSE
26,4,13,12,49,36,FALSE
11,2,10,7,25,18,FALSE
12,2,7,6,13,13,FALSE
20,2,13,6,30,14,FALSE
26,3,0,0,0,0,FALSE
26,3,15,21,91,69,FALSE
8,1,9,6,14,8,FALSE
32,4,13,11,36,25,FALSE
30,7,14,8,42,28,FALSE
56,4,0,0,0,0,FALSE
22,2,14,23,56,42,FALSE
16,1,9,7,32,17,FALSE
26,2,0,0,0,0,FALSE
18,2,17,10,39,20,FALSE
33,1,9,12,61,37,FALSE
4,1,6,4,7,4,FALSE
9,1,7,12,20,16,FALSE
28,4,13,19,45,27,FALSE
9,1,7,7,33,18,FALSE
61,3,15,22,82,49,FALSE
27,4,19,17,61,49,FALSE
29,3,13,11,35,25,FALSE
13,2,8,5,24,14,FALSE
9,1,7,11,20,16,FALSE
40,11,0,0,0,0,FALSE
18,3,13,7,25,13,FALSE
17,2,16,12,53,35,FALSE
15,2,14,13,30,20,FALSE
6,1,10,6,17,7,FALSE
24,2,10,8,55,30,FALSE
47,6,0,0,0,0,FALSE
48,7,0,0,0,0,FALSE
30,1,10,26,74,59,FALSE
29,3,19,15,54,29,FALSE
22,2,11,10,21,13,FALSE
30,5,17,14,53,27,FALSE
26,3,0,0,0,0,FALSE
18,2,0,0,0,0,FALSE
24,4,13,13,33,17,FALSE
16,3,11,8,26,11,FALSE
23,3,12,7,54,26,FALSE
237,37,28,26,386,205,FALSE
28,11,0,0,0,0,FALSE
32,10,0,0,0,0,FALSE
36,13,0,0,0,0,FALSE
37,12,25,23,68,34,FALSE
25,5,0,0,0,0,FALSE
89,8,17,29,97,74,FALSE
30,5,12,13,28,23,FALSE
103,14,24,40,169,114,FALSE
25,5,13,15,37,28,FALSE
9,1,4,3,7,5,FALSE
15,6,17,12,40,19,FALSE
12,2,11,5,13,11,FALSE
12,2,11,5,13,11,FALSE
25,5,14,15,38,29,FALSE
22,3,0,0,0,0,FALSE
20,7,17,7,55,33,FALSE
4,1,4,3,4,3,FALSE
4,1,4,3,4,3,FALSE
4,1,4,3,4,3,FALSE
4,1,4,3,4,3,FALSE
75,2,16,28,177,88,FALSE
16,1,10,10,29,17,FALSE
37,6,0,0,0,0,FALSE
5,1,4,4,7,6,FALSE
107,8,20,47,162,150,FALSE
22,1,8,18,52,45,FALSE
30,3,15,13,60,42,FALSE
16,1,6,9,12,10,FALSE
24,5,0,0,0,0,FALSE
15,1,9,21,44,31,FALSE
102,30,0,0,0,0,FALSE
15,2,0,0,0,0,FALSE
68,6,0,0,0,0,FALSE
43,3,0,0,0,0,FALSE
23,1,10,13,45,22,FALSE
11,1,10,9,18,9,FALSE
19,3,14,16,37,21,FALSE
13,1,9,10,20,11,FALSE
281,7,15,138,396,386,FALSE
48,6,23,23,96,79,FALSE
34,6,16,18,67,64,FALSE
18,2,16,10,31,14,FALSE
66,10,21,35,158,89,FALSE
14,2,11,12,22,16,FALSE
12,1,7,14,20,16,FALSE
12,1,9,9,21,13,FALSE
31,1,5,22,48,47,FALSE
19,2,8,15,21,16,FALSE
28,4,14,19,39,31,FALSE
66,5,19,38,93,87,FALSE
16,2,10,23,36,34,FALSE
111,6,12,69,183,169,FALSE
72,2,14,56,101,107,FALSE
52,1,7,40,150,140,FALSE
18,1,7,16,23,19,FALSE
266,9,23,115,691,589,FALSE
74,1,11,35,189,144,FALSE
57,1,10,41,77,75,FALSE
69,2,11,47,93,88,FALSE
95,4,19,67,208,170,FALSE
12,2,7,14,20,18,FALSE
25,1,10,29,73,51,FALSE
425,28,34,94,556,353,FALSE
110,1,11,28,364,201,FALSE
106,1,11,28,364,201,FALSE
30,5,15,8,52,29,FALSE
30,5,15,8,52,29,FALSE
519,29,25,165,1269,1103,FALSE
21,1,7,20,28,24,FALSE
245,16,17,97,563,491,FALSE
18,1,7,17,25,21,FALSE
16,2,7,15,21,20,FALSE
133,3,12,50,158,152,FALSE
192,9,20,108,742,554,FALSE
23,2,15,17,48,30,FALSE
15,2,0,0,0,0,FALSE
472,13,23,165,1072,1005,FALSE
38,2,16,24,98,65,FALSE
30,4,16,14,42,23,FALSE
127,3,20,65,227,183,FALSE
72,1,11,54,118,118,FALSE
78,3,17,42,154,125,FALSE
57,1,10,47,104,104,FALSE
100,1,11,87,331,262,FALSE
22,5,12,12,31,26,FALSE
138,6,21,64,231,200,FALSE
30,1,11,28,54,46,FALSE
48,1,11,68,132,113,FALSE
142,5,14,70,183,155,FALSE
89,3,17,47,101,96,FALSE
99,3,15,67,133,132,FALSE
360,7,17,139,1050,883,FALSE
363,8,14,126,445,376,FALSE
15,2,11,11,33,21,FALSE
44,9,21,22,68,44,FALSE
27,1,6,30,56,52,FALSE
52,2,13,45,130,104,FALSE
69,3,14,46,169,131,FALSE
12,2,12,8,18,9,FALSE
404,24,25,147,868,725,FALSE
522,28,25,159,1320,1125,FALSE
253,19,23,83,499,425,FALSE
66,12,22,43,109,83,FALSE
52,7,11,25,112,99,FALSE
25,2,12,23,38,35,FALSE
230,4,10,50,266,234,FALSE
56,5,19,34,88,85,FALSE
108,1,12,56,256,212,FALSE
4,1,4,2,4,2,FALSE
26,3,0,0,0,0,FALSE
31,7,14,10,47,31,FALSE
31,2,11,26,77,56,FALSE
127,48,21,34,272,177,FALSE
19,3,9,6,18,9,FALSE
75,16,33,49,144,100,FALSE
51,9,21,43,101,79,FALSE
67,6,17,58,122,103,FALSE
101,6,18,47,234,160,FALSE
23,5,10,22,54,52,FALSE
99,17,7,54,193,160,FALSE
258,14,20,88,492,352,FALSE
130,9,22,53,254,208,FALSE
11,2,6,5,9,8,FALSE
64,11,25,37,130,99,FALSE
36,1,9,51,84,80,FALSE
16,1,0,0,0,0,FALSE
23,3,11,11,27,21,FALSE
67,6,0,0,0,0,FALSE
44,3,11,38,91,89,FALSE
23,4,17,13,53,28,FALSE
37,4,10,26,57,50,FALSE
50,3,17,34,122,78,FALSE
31,2,11,29,52,49,FALSE
423,16,21,168,1010,912,FALSE
21,1,0,0,0,0,FALSE
140,1,13,94,349,282,FALSE
52,5,18,41,103,97,FALSE
58,6,15,42,125,104,FALSE
95,15,24,81,230,194,FALSE
102,4,0,0,0,0,FALSE
82,3,11,43,141,117,FALSE
24,2,12,25,43,39,FALSE
240,2,13,102,752,579,FALSE
137,2,13,88,349,283,FALSE
14,2,10,12,20,17,FALSE
90,2,12,33,169,120,FALSE
23,1,10,23,50,36,FALSE
7,1,8,7,10,8,FALSE
40,1,0,0,0,0,FALSE
83,5,20,34,142,98,FALSE
103,5,17,54,214,182,FALSE
26,3,13,18,36,31,FALSE
42,5,0,0,0,0,FALSE
33,13,0,0,0,0,FALSE
4,1,4,2,4,2,FALSE
69,4,15,41,176,122,FALSE
82,12,17,25,134,111,FALSE
28,7,18,25,64,49,FALSE
11,2,7,14,20,18,FALSE
12,1,7,18,26,23,FALSE
11,1,5,12,16,14,FALSE
28,2,7,22,44,37,FALSE
61,1,8,50,114,109,FALSE
63,1,8,53,119,114,FALSE
78,1,8,60,141,133,FALSE
45,1,8,40,77,73,FALSE
48,3,14,20,79,57,FALSE
14,2,10,12,20,17,FALSE
72,4,20,54,157,134,FALSE
152,11,21,72,323,272,FALSE
129,1,11,77,193,188,FALSE
35,1,13,33,85,70,FALSE
242,1,14,88,664,553,FALSE
8,2,10,10,14,11,FALSE
30,5,15,33,73,69,FALSE
26,3,13,25,48,43,FALSE
229,8,22,84,480,434,FALSE
213,23,23,76,423,343,FALSE
56,14,26,23,108,71,FALSE
13,3,13,14,21,19,FALSE
17,2,10,21,34,32,FALSE
52,1,9,36,67,66,FALSE
21,1,0,0,0,0,FALSE
35,3,0,0,0,0,FALSE
11,1,0,0,0,0,FALSE
27,2,11,23,71,54,FALSE
95,1,0,0,0,0,FALSE
96,2,9,55,135,127,FALSE
18,2,7,21,26,24,FALSE
16,1,11,22,39,32,FALSE
18,1,7,15,22,18,FALSE
18,1,7,15,22,18,FALSE
88,3,15,56,179,112,FALSE
140,1,12,103,302,284,FALSE
8,1,8,12,15,12,FALSE
75,7,16,43,143,131,FALSE
138,1,13,84,426,325,FALSE
29,1,11,35,66,55,FALSE
53,10,17,10,77,45,FALSE
61,6,16,27,90,63,FALSE
61,9,18,16,133,63,FALSE
32,3,14,14,45,38,FALSE
32,1,0,0,0,0,FALSE
18,2,0,0,0,0,FALSE
19,2,0,0,0,0,FALSE
19,2,0,0,0,0,FALSE
14,5,0,0,0,0,FALSE
5,1,3,1,3,1,FALSE
11,2,8,7,15,11,FALSE
13,1,0,0,0,0,FALSE
10,1,7,7,15,10,FALSE
8,1,0,0,0,0,FALSE
9,2,0,0,0,0,FALSE
7,1,7,3,9,5,FALSE
270,45,20,31,577,492,FALSE
53,3,0,0,0,0,FALSE
97,9,27,54,206,125,FALSE
27,1,12,23,84,46,FALSE
123,4,21,76,323,186,FALSE
236,15,16,76,432,273,FALSE
